time,ram,name_of_query
0.040753,13184,DELETE_PostgreSQL
65.729800,26496,DELETE_MySQL
0.043161,13056,UPDATE_PostgreSQL
0.043307,13184,DELETE_PostgreSQL
0.043685,13184,UPDATE_PostgreSQL
0.042834,12928,DELETE_PostgreSQL
0.043427,13312,UPDATE_PostgreSQL
0.042588,13184,DELETE_PostgreSQL
0.043302,13184,UPDATE_PostgreSQL
0.043854,13056,DELETE_PostgreSQL
0.043430,13312,UPDATE_PostgreSQL
0.136643,13312,INSERT_PostgreSQL
0.348639,13312,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
