time,ram,name_of_query
10.065594,32640,DELETE_MySQL
10.236109,32640,DELETE_MySQL
10.201806,32768,DELETE_MySQL
10.213304,32768,DELETE_MySQL
10.046494,32768,DELETE_MySQL
10.050346,28816,DELETE_MySQL
10.472418,28816,DELETE_MySQL
10.331045,28816,DELETE_MySQL
10.130188,28816,DELETE_MySQL
10.282092,28816,DELETE_MySQL
8.446828,32640,DELETE_MySQL
8.734254,32640,DELETE_MySQL
9.872065,32640,DELETE_MySQL
9.846204,32768,DELETE_MySQL
10.551202,32768,DELETE_MySQL
8.556087,32768,DELETE_MySQL
8.660882,32768,DELETE_MySQL
8.943291,32768,DELETE_MySQL
8.836065,32768,DELETE_MySQL
8.273037,32768,DELETE_MySQL
31.781256,32768,UPDATE_MySQL
31.735522,32768,UPDATE_MySQL
30.984481,32768,UPDATE_MySQL
31.381568,32768,UPDATE_MySQL
30.753814,32768,UPDATE_MySQL
31.556033,30280,UPDATE_MySQL
31.354279,30280,UPDATE_MySQL
31.569527,30280,UPDATE_MySQL
31.174607,30280,UPDATE_MySQL
31.679559,30280,UPDATE_MySQL
26.093309,32768,UPDATE_MySQL
26.093309,32768,UPDATE_MySQL
27.094464,32768,UPDATE_MySQL
27.028301,30280,UPDATE_MySQL
27.253279,30340,UPDATE_MySQL
27.83128,30340,UPDATE_MySQL
27.259681,30340,UPDATE_MySQL
26.154336,30340,UPDATE_MySQL
27.028301,30364,UPDATE_MySQL
25.40245,30364,UPDATE_MySQL
26.339238,30364,UPDATE_MySQL
0.046148,32768,INSERT_MySQL
0.035147,32768,INSERT_MySQL
0.046163,32768,INSERT_MySQL
0.039051,32768,INSERT_MySQL
0.037799,32768,INSERT_MySQL
0.042048,30280,INSERT_MySQL
0.033334,30280,INSERT_MySQL
0.047345,30280,INSERT_MySQL
0.04172,30280,INSERT_MySQL
0.048501,30280,INSERT_MySQL
0.043829,30280,INSERT_MySQL
0.043634,30280,INSERT_MySQL
0.044413,36718,INSERT_MySQL
0.042807,36718,INSERT_MySQL
0.050158,35412,INSERT_MySQL
0.046324,36051,INSERT_MySQL
0.045871,36718,INSERT_MySQL
0.044903,30110,INSERT_MySQL
0.042807,32480,INSERT_MySQL
0.047244,33180,INSERT_MySQL
0.044009,32896,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.026457,32896,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.028014,32896,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.030433,32896,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.027788,32896,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.040507,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.026846,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.029904,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.028342,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.02775,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.050998,33180,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.034925,31260,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.03267,30280,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.031949,30282,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
0.037754,33230,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_MySQL
