time,ram,name_of_query
457.511924,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
461.434768,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
457.512684,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
461.790004,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
457.511924,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
461.434768,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
458.416954,1663328,BUSCA_B_PLUS_AGRUPAMENTOS_MySQL
452.91965,1663320,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
451.90893,1663320,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
462.985077,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
464.389504,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
465.142687,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
462.985077,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
464.389504,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
465.142687,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
465.68213,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
462.218522,1663328,BUSCA_B_PLUS_INDEX_NAO_IDEAL_AGRUPAMENTOS_MySQL
