time,ram,name_of_query
0.025240,1825068,DELETE_PostgreSQL
0.022154,1825068,DELETE_PostgreSQL
0.025807,1825068,UPDATE_PostgreSQL
0.024285,1825068,UPDATE_PostgreSQL
0.022733,1825068,INSERT_PostgreSQL
0.022954,1825068,INSERT_PostgreSQL
0.078852,1825068,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.048635,1825068,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.054124,1825068,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.050420,1825068,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.048027,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.049617,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.047595,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.047686,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
17.583452,1825068,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
16.736598,1825068,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
16.976692,1825068,BUSCA_HASH_COM_LIKE_PostgreSQL
16.769343,1825068,BUSCA_HASH_COM_LIKE_PostgreSQL
17.084630,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.074074,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
16.966044,1825068,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
17.214188,1825068,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
17.320509,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.024548,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
3.814673,1825068,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
2.984263,1825068,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
1.832886,1825068,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.919814,1825068,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
1.720397,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
1.044476,1825068,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
1.025284,1825068,BUSCA_B_PLUS_COM_SUBCONSULTAS_PostgreSQL
1.779937,1825068,BUSCA_B_PLUS_COM_SUBCONSULTAS_PostgreSQL
1.346748,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
1.015698,1825068,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
60.332136,1825084,BUSCA_SEM_INDEX_JUNCOES_PostgreSQL
62.963972,1825084,BUSCA_SEM_INDEX_JUNCOES_PostgreSQL
62.813164,1825084,BUSCA_HASH_JUNCOES_PostgreSQL
62.632378,1825084,BUSCA_HASH_JUNCOES_PostgreSQL
63.827122,1825084,BUSCA_HASH_INDEX_NAO_IDEAL_JUNCOES_PostgreSQL
63.389522,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_JUNCOES_PostgreSQL
62.664892,1825236,BUSCA_B_PLUS_JUNCOES_PostgreSQL
63.240850,1825236,BUSCA_B_PLUS_JUNCOES_PostgreSQL
63.164450,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_JUNCOES_PostgreSQL
64.111264,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_JUNCOES_PostgreSQL
3.990792,1825236,BUSCA_SEM_INDEX_NAO_CHAVE_PRIMARIAS_PostgreSQL
