time,ram,name_of_query
0.024909,1825236,DELETE_PostgreSQL
0.023667,1825236,DELETE_PostgreSQL
0.023203,1825236,DELETE_PostgreSQL
0.024606,1825236,DELETE_PostgreSQL
0.023762,1825236,DELETE_PostgreSQL
0.025506,1825236,UPDATE_PostgreSQL
0.027531,1825236,UPDATE_PostgreSQL
0.025741,1825236,UPDATE_PostgreSQL
0.028469,1825236,UPDATE_PostgreSQL
0.025726,1825236,UPDATE_PostgreSQL
0.023879,1825236,INSERT_PostgreSQL
0.023390,1825236,INSERT_PostgreSQL
0.023689,1825236,INSERT_PostgreSQL
0.024173,1825236,INSERT_PostgreSQL
0.024335,1825236,INSERT_PostgreSQL
0.082836,1825236,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.050426,1825236,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.048186,1825236,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.049011,1825236,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.049629,1825236,BUSCA_SEM_INDEX_CHAVE_PRIMARIA_PostgreSQL
0.050955,1825236,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.048827,1825236,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.049311,1825236,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.048575,1825236,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.048454,1825236,BUSCA_HASH_CHAVE_PRIMARIA_PostgreSQL
0.049246,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.049244,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.048802,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.049016,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.047722,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.050560,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.049194,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.048142,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.049732,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
0.050767,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_CHAVE_PRIMARIA_PostgreSQL
17.810079,1825236,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
17.116030,1825236,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
17.379199,1825236,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
18.097558,1825236,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
16.814541,1825236,BUSCA_SEM_INDEX_COM_LIKE_PostgreSQL
17.273165,1825236,BUSCA_HASH_COM_LIKE_PostgreSQL
17.501347,1825236,BUSCA_HASH_COM_LIKE_PostgreSQL
16.901211,1825236,BUSCA_HASH_COM_LIKE_PostgreSQL
17.176415,1825236,BUSCA_HASH_COM_LIKE_PostgreSQL
17.415130,1825236,BUSCA_HASH_COM_LIKE_PostgreSQL
17.069383,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.113400,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
16.912786,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.178744,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.114267,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.162877,1825236,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
16.975527,1825236,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
16.936877,1825236,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
17.673019,1825236,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
16.710286,1825236,BUSCA_B_PLUS_COM_LIKE_PostgreSQL
17.063712,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
16.874671,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.611025,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.026358,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
17.093990,1825236,BUSCA_B_PLUS_INDEX_NAO_IDEAL_COM_LIKE_PostgreSQL
4.669157,1825236,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
2.861579,1825236,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
1.657781,1825236,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
0.930436,1825236,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
1.093600,1825236,BUSCA_SEM_INDEX_COM_SUBCONSULTAS_PostgreSQL
0.935106,1825236,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.824444,1825236,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.771858,1825236,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.750192,1825236,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.777580,1825236,BUSCA_HASH_COM_SUBCONSULTAS_PostgreSQL
0.750778,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
0.778828,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
0.762054,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
0.753753,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
0.775129,1825236,BUSCA_HASH_INDEX_NAO_IDEAL_COM_SUBCONSULTAS_PostgreSQL
0.774360,1825236,BUSCA_B_PLUS_COM_SUBCONSULTAS_PostgreSQL
